filename,folder,label,brightness_mean,brightness_std,brightness_max,brightness_min,brightness_p95,block_mean_var,block_mean_max,block_mean_min,block_top3_mean,bright_block_count,bright_pixel_ratio,connected_component_count,largest_component_area,largest_component_ratio,sobel_mean,laplacian_var,rgb_r_mean,rgb_g_mean,rgb_b_mean,rgb_r_p95,rgb_red_ratio_mean,red_over_green_mean,red_over_blue_mean,red_dominance_mean,bright_red_pixel_ratio,bright_red_mean_dominance,bright_red_mean_intensity,bright_red_component_count,bright_red_largest_component_ratio
550,without_light,0,110.40679168701172,8.483073234558105,177.0,75.0,122.0,54.56037139892578,121.66370391845703,91.59813690185547,120.39061737060547,0.0,0.0,0.0,0.0,0.0,13.12968635559082,46.505157470703125,100.49395751953125,116.5353775024414,104.88426971435547,112.0,0.31203800439834595,-16.041414260864258,-4.390305995941162,-16.042190551757812,0.0,0.0,0.0,0.0,0.0
551,without_light,0,109.0964584350586,8.379656791687012,174.0,75.0,120.0,53.478878021240234,119.88790130615234,89.22675323486328,118.6432876586914,0.0,0.0,0.0,0.0,0.0,13.532734870910645,48.990806579589844,99.2569351196289,115.19712829589844,103.54701232910156,111.0,0.3120249807834625,-15.940190315246582,-4.290079116821289,-15.940190315246582,0.0,0.0,0.0,0.0,0.0
552,without_light,0,108.23772430419922,8.615250587463379,173.0,77.0,121.0,56.84318923950195,119.74271392822266,90.98760223388672,119.37530517578125,0.0,0.0,0.0,0.0,0.0,13.42053508758545,48.136260986328125,98.68413543701172,114.21741485595703,102.44312286376953,113.0,0.3127659261226654,-15.533283233642578,-3.758988380432129,-15.533283233642578,0.0,0.0,0.0,0.0,0.0
553,without_light,0,108.44245910644531,8.71644401550293,188.0,77.0,120.0,57.29978942871094,119.15605163574219,90.00858306884766,118.52625274658203,0.0,0.0,0.0,0.0,0.0,13.021493911743164,45.571495056152344,99.18038177490234,114.34954833984375,102.33402252197266,112.0,0.3137672543525696,-15.169164657592773,-3.153639078140259,-15.169164657592773,0.0,0.0,0.0,0.0,0.0
554,without_light,0,108.21717834472656,8.538859367370605,186.0,73.0,119.0,54.171714782714844,117.60395050048828,89.45454406738281,117.46106719970703,0.0,0.0,0.0,0.0,0.0,13.160360336303711,46.518924713134766,98.72692108154297,114.16334533691406,102.4600830078125,111.0,0.3128943145275116,-15.436424255371094,-3.733159303665161,-15.436424255371094,0.0,0.0,0.0,0.0,0.0
555,without_light,0,109.14026641845703,8.301892280578613,166.0,76.0,120.0,49.165428161621094,119.25777435302734,91.79898834228516,118.51407623291016,0.0,0.0,0.0,0.0,0.0,13.413021087646484,47.82347106933594,99.81452941894531,115.0469741821289,103.17594146728516,111.0,0.3137701153755188,-15.232441902160645,-3.36140775680542,-15.232441902160645,0.0,0.0,0.0,0.0,0.0
556,without_light,0,108.94132995605469,8.218301773071289,137.0,78.0,120.0,47.812442779541016,118.94024658203125,95.77525329589844,117.81777954101562,0.0,0.0,0.0,0.0,0.0,12.972859382629395,41.67068862915039,99.89825439453125,114.72574615478516,102.87828826904297,114.0,0.31441742181777954,-14.827486991882324,-2.9800302982330322,-14.827486991882324,0.0,0.0,0.0,0.0,0.0
557,without_light,0,110.5527114868164,7.856499195098877,160.0,79.0,121.0,43.18825149536133,119.94320678710938,97.52980041503906,119.0018081665039,0.0,0.0,0.0,0.0,0.0,13.206689834594727,42.668800354003906,101.17899322509766,116.42430877685547,104.8731460571289,113.0,0.3136209547519684,-15.245316505432129,-3.6941566467285156,-15.245316505432129,0.0,0.0,0.0,0.0,0.0
558,without_light,0,109.271484375,7.927002906799316,171.0,80.0,120.0,44.29685592651367,117.9150619506836,95.28080749511719,117.4439468383789,0.0,0.0,0.0,0.0,0.0,13.269290924072266,44.13258361816406,99.82481384277344,115.19702911376953,103.4835205078125,112.0,0.31328636407852173,-15.372209548950195,-3.6587014198303223,-15.372209548950195,0.0,0.0,0.0,0.0,0.0
559,without_light,0,109.20579528808594,8.166647911071777,161.0,81.0,120.0,47.470680236816406,118.25580596923828,95.19318389892578,117.96378326416016,0.0,0.0,0.0,0.0,0.0,13.124581336975098,42.84096908569336,100.03065490722656,115.0056381225586,103.30020141601562,113.0,0.31402719020843506,-14.974987983703613,-3.2695512771606445,-14.974987983703613,0.0,0.0,0.0,0.0,0.0
560,without_light,0,109.17998504638672,7.659566402435303,133.0,82.0,120.0,40.10435104370117,119.64444732666016,97.56043243408203,118.01448822021484,0.0,0.0,0.0,0.0,0.0,12.957380294799805,41.669517517089844,99.63069915771484,115.15690612792969,103.31295776367188,111.0,0.31310921907424927,-15.52620792388916,-3.682258367538452,-15.52620792388916,0.0,0.0,0.0,0.0,0.0
561,without_light,0,110.54330444335938,7.507662296295166,160.0,79.0,121.0,41.03599166870117,119.30370330810547,95.63739776611328,118.86666870117188,0.0,0.0,0.0,0.0,0.0,12.278685569763184,38.08779525756836,100.72747802734375,116.62061309814453,104.92113494873047,112.0,0.31234943866729736,-15.893136024475098,-4.193658351898193,-15.893315315246582,0.0,0.0,0.0,0.0,0.0
562,without_light,0,108.22289276123047,10.325997352600098,154.0,70.0,123.0,82.87966918945312,122.29975128173828,89.63737487792969,121.02237701416016,0.0,0.0,0.0,0.0,0.0,14.761483192443848,55.64338684082031,99.7394790649414,113.71332550048828,102.10116577148438,117.0,0.31563812494277954,-13.973852157592773,-2.361686944961548,-13.973892211914062,0.0,0.0,0.0,0.0,0.0
563,without_light,0,108.84075927734375,9.864608764648438,165.0,74.0,123.0,74.4397964477539,122.22024536132812,92.3353500366211,121.48477172851562,0.0,0.0,0.0,0.0,0.0,14.800394058227539,56.144107818603516,100.41717529296875,114.35539245605469,102.47434997558594,117.0,0.31613561511039734,-13.938217163085938,-2.0571787357330322,-13.938217163085938,0.0,0.0,0.0,0.0,0.0
564,without_light,0,108.8428955078125,9.908815383911133,188.0,74.0,123.0,77.17448425292969,121.89629364013672,90.58434295654297,120.96321868896484,0.0,0.0,0.0,0.0,0.0,15.164740562438965,61.65639114379883,100.53551483154297,114.28766632080078,102.49609375,117.0,0.31653904914855957,-13.752152442932129,-1.9605787992477417,-13.752172470092773,0.0,0.0,0.0,0.0,0.0
565,without_light,0,109.31275939941406,10.52078914642334,154.0,43.0,125.0,87.70719909667969,124.60247039794922,91.11415100097656,122.51012420654297,0.0,0.0,0.0,0.0,0.0,15.325135231018066,58.04892349243164,101.04047393798828,114.77174377441406,102.8770523071289,120.0,0.31655845046043396,-13.731266021728516,-1.8365752696990967,-13.731266021728516,0.0,0.0,0.0,0.0,0.0
566,without_light,0,109.82083129882812,11.166058540344238,159.0,60.0,127.0,91.56094360351562,123.79950714111328,89.34716033935547,122.94139862060547,0.0,0.0,0.0,0.0,0.0,19.31186294555664,101.36627197265625,101.96923065185547,115.23666381835938,102.49172973632812,122.0,0.318498820066452,-13.267438888549805,-0.5225008130073547,-13.267538070678711,0.0,0.0,0.0,0.0,0.0
567,without_light,0,110.54167175292969,10.922382354736328,158.0,61.0,127.0,84.48199462890625,124.81580352783203,94.02666473388672,123.63867950439453,0.0,0.0,0.0,0.0,0.0,19.762187957763672,111.55071258544922,102.71699523925781,115.96177673339844,103.1463623046875,121.0,0.318826287984848,-13.244778633117676,-0.42936861515045166,-13.244857788085938,0.0,0.0,0.0,0.0,0.0
568,without_light,0,115.21428680419922,14.058229446411133,198.0,70.0,139.0,134.29664611816406,133.2498779296875,85.23347473144531,130.9448699951172,0.0,0.0,0.0,0.0,0.0,28.137596130371094,315.10406494140625,108.95378112792969,120.61670684814453,103.85894012451172,135.0,0.3264164924621582,-11.66292667388916,5.094846248626709,-11.671595573425293,0.0,0.0,0.0,0.0,0.0
569,without_light,0,117.04818725585938,11.61543083190918,193.0,74.0,138.0,71.02735137939453,134.26864624023438,98.35252380371094,130.4215545654297,0.0,0.0,0.0,0.0,0.0,28.314268112182617,328.0724792480469,110.71133422851562,122.6677474975586,104.69071197509766,134.0,0.32731884717941284,-11.956413269042969,6.020627498626709,-11.962711334228516,0.0,0.0,0.0,0.0,0.0
570,without_light,0,114.81387329101562,12.884941101074219,191.0,73.0,137.0,102.73902130126953,132.3985137939453,92.11616516113281,129.69053649902344,0.0,0.0,0.0,0.0,0.0,27.72288703918457,310.1744384765625,108.05072021484375,120.5195541381836,103.17512512207031,134.0,0.32530477643013,-12.468830108642578,4.875597953796387,-12.472237586975098,0.0,0.0,0.0,0.0,0.0
571,without_light,0,113.85497283935547,17.515674591064453,207.0,69.0,145.25,234.3783416748047,142.0823211669922,88.16818237304688,138.88873291015625,0.0,9.964923469387755e-05,5.0,1.0,1.992984693877551e-05,29.125049591064453,367.4026184082031,106.24971771240234,119.4005126953125,105.23046875,141.0,0.32044681906700134,-13.150789260864258,1.0192521810531616,-13.19836139678955,0.0,0.0,0.0,0.0,0.0
572,without_light,0,114.69407653808594,20.2364444732666,212.0,67.0,151.25,327.6348876953125,150.20816040039062,83.9419174194336,144.10362243652344,0.0,0.0001793686224489796,8.0,2.0,3.985969387755102e-05,31.057029724121094,437.5524597167969,107.87728881835938,119.89156341552734,105.8320083618164,148.0,0.32245367765426636,-12.014269828796387,2.045280694961548,-12.100765228271484,0.0,0.0,0.0,0.0,0.0
573,without_light,0,115.1414794921875,18.04615020751953,200.0,66.0,146.0,257.63116455078125,144.10252380371094,85.93939208984375,140.68699645996094,0.0,0.0,0.0,0.0,0.0,29.25196075439453,353.1360778808594,108.41747283935547,120.38484191894531,105.81047058105469,142.0,0.3231697082519531,-11.967374801635742,2.6070034503936768,-12.016322135925293,0.0,0.0,0.0,0.0,0.0
23289748533_1a14a0f249_o,without_fire_light,0,88.04310607910156,53.00162887573242,245.0,2.0,176.0,2079.334716796875,151.86766052246094,16.07929229736328,148.6284637451172,0.0,0.013512436224489796,25.0,346.0,0.006895727040816327,67.32442474365234,1285.4810791015625,67.73403930664062,95.6075439453125,102.35202026367188,173.0,0.22264939546585083,-27.873504638671875,-34.617984771728516,-46.1513671875,0.0,0.0,0.0,0.0,0.0
24498907094_491ca433dd_o,without_fire_light,0,105.20962524414062,44.665523529052734,193.0,2.0,178.0,1418.869384765625,154.8257598876953,48.220741271972656,151.34767150878906,0.0,0.0,0.0,0.0,0.0,38.68958282470703,676.3416137695312,80.41523742675781,114.11164855957031,124.3830337524414,139.0,0.27959439158439636,-33.696407318115234,-43.96779251098633,-58.75259017944336,0.0,0.0,0.0,0.0,0.0
33696343816_811bd98925_o,without_fire_light,0,103.30291748046875,33.17660903930664,152.0,27.0,150.0,1007.5010375976562,145.6873779296875,57.88888931274414,145.3861541748047,0.0,0.0,0.0,0.0,0.0,21.023662567138672,169.62452697753906,86.69306182861328,107.42581939697266,125.66300964355469,126.0,0.27551546692848206,-20.73276138305664,-38.96994400024414,-39.2729377746582,0.0,0.0,0.0,0.0,0.0
35554264024_b33afa21ac_o,without_fire_light,0,121.17626190185547,69.87882232666016,254.0,5.0,232.0,3791.030029296875,218.81283569335938,40.692344665527344,213.3916015625,4.0,0.20067362882653061,19.0,10019.0,0.19967713647959184,68.56855010986328,1688.089599609375,133.7706298828125,118.66768646240234,101.04374694824219,244.0,0.4068402647972107,15.102937698364258,32.72688293457031,10.036630630493164,0.005440848214285714,41.9487190246582,242.45054626464844,20.0,0.003985969387755102
35581707273_fed23248e8_o,without_fire_light,0,131.31393432617188,64.84211730957031,254.0,3.0,232.0,3075.339599609375,216.8934326171875,56.88098907470703,214.348388671875,4.0,0.19638871173469388,37.0,3526.0,0.07027264030612244,70.48340606689453,1252.243896484375,130.16525268554688,132.16087341308594,129.99374389648438,232.0,0.3435947597026825,-1.9956154823303223,0.1715162694454193,-10.457868576049805,0.0,0.0,0.0,0.0,0.0
36644001004_f3e3a56edc_o,without_fire_light,0,121.0038833618164,66.77254486083984,255.0,16.0,243.0,2851.484130859375,239.1272735595703,65.04691314697266,230.48704528808594,4.0,0.18405213647959184,68.0,8935.0,0.1780731823979592,93.20622253417969,2274.95849609375,115.48664855957031,123.51068115234375,122.5539321899414,234.0,0.3287273645401001,-8.024035453796387,-7.0672831535339355,-16.84016227722168,0.0006776147959183673,33.588233947753906,229.1764678955078,13.0,0.0002192283163265306
39728540251_888dc24afa_o,without_fire_light,0,94.1834716796875,69.24241638183594,255.0,4.0,233.0,3369.6748046875,207.2661590576172,16.143939971923828,190.1990509033203,1.0,0.09656010841836735,145.0,2643.0,0.05267458545918367,74.39558410644531,1736.794921875,84.73931884765625,98.68522644042969,95.7696304321289,225.0,0.271575391292572,-13.945910453796387,-11.030313491821289,-22.185049057006836,0.0,0.0,0.0,0.0,0.0
41058079202_08ce34a338_o,without_fire_light,0,123.89937591552734,67.74337005615234,234.0,3.0,223.0,3815.390380859375,222.74343872070312,49.987876892089844,219.6328125,4.0,0.25980548469387754,1.0,13036.0,0.25980548469387754,46.46471405029297,1022.7402954101562,124.5739974975586,126.93757629394531,106.25492095947266,219.0,0.3695370554924011,-2.3635802268981934,18.319076538085938,-4.500339031219482,0.0,0.0,0.0,0.0,0.0
42376136734_b4524237bf_o,without_fire_light,0,95.90967559814453,38.15962219238281,249.0,11.0,167.0,875.5892333984375,142.65234375,45.252525329589844,136.3260498046875,0.0,0.004803093112244898,17.0,94.0,0.0018734056122448979,55.540836334228516,945.730224609375,84.3542709350586,99.53466033935547,107.53631591796875,163.0,0.31024330854415894,-15.180384635925293,-23.182039260864258,-32.1323127746582,0.0,0.0,0.0,0.0,0.0
43078090081_07d1f9ec0f_o,without_fire_light,0,111.54402160644531,69.2072982788086,252.0,15.0,210.0,3434.56396484375,212.595458984375,34.38814926147461,206.00909423828125,2.0,0.14490991709183673,9.0,7257.0,0.14463089923469388,38.2346305847168,790.9227294921875,98.01018524169922,117.67133331298828,115.49525451660156,183.0,0.2800522744655609,-19.661151885986328,-17.48507308959961,-38.28587341308594,0.0,0.0,0.0,0.0,0.0
45636031272_8408d32834_o,without_fire_light,0,110.2614974975586,48.137142181396484,172.0,0.0,164.0,1911.8421630859375,164.33636474609375,21.275253295898438,160.52537536621094,0.0,0.0,0.0,0.0,0.0,25.0571231842041,154.24105834960938,116.99699401855469,109.04830932617188,98.7149429321289,172.0,0.359335720539093,7.948680877685547,18.282047271728516,7.915397644042969,0.0,0.0,0.0,0.0,0.0
49200563427_e5295b4455_o,without_fire_light,0,96.47370910644531,64.26641845703125,255.0,4.0,203.0,2875.098388671875,192.92613220214844,34.43989944458008,188.9164581298828,0.0,0.05767697704081633,51.0,1671.0,0.033302774234693876,85.50067901611328,2451.274658203125,82.81816101074219,101.87158966064453,104.494140625,171.0,0.30441179871559143,-19.05343246459961,-21.675979614257812,-32.72745895385742,0.0,0.0,0.0,0.0,0.0
49422069676_3e89abc052_o,without_fire_light,0,112.1309585571289,73.6766128540039,255.0,3.0,224.0,3984.70751953125,218.3007354736328,10.394949913024902,209.12689208984375,3.0,0.16131218112244897,40.0,7462.0,0.14871651785714285,62.21388244628906,966.9102172851562,111.87675476074219,112.4151611328125,111.3368148803711,235.0,0.321445107460022,-0.5384048223495483,0.5399394035339355,-4.793885707855225,0.0036471619897959183,33.989070892333984,243.6502685546875,12.0,0.002570950255102041
50010867961_903b6432f7_o,without_fire_light,0,96.45384216308594,57.30648422241211,228.0,0.0,190.0,1681.8193359375,177.88938903808594,37.931358337402344,168.1751251220703,0.0,0.020786830357142856,42.0,373.0,0.0074338329081632655,95.51268768310547,2072.1904296875,101.04237365722656,94.70952606201172,93.3418960571289,204.0,0.35590261220932007,6.33284854888916,7.700474262237549,-1.1897121667861938,0.0013352997448979591,34.2835807800293,237.01492309570312,42.0,0.00013950892857142856
50380847112_db217aea45_o,without_fire_light,0,130.31118774414062,65.32176971435547,255.0,18.0,236.0,3355.862548828125,222.02626037597656,53.601009368896484,212.6002197265625,4.0,0.1831951530612245,31.0,3762.0,0.07497608418367346,53.73312759399414,316.26300048828125,116.9357681274414,134.345703125,144.53741455078125,230.0,0.2855522930622101,-17.409936904907227,-27.601642608642578,-28.76761817932129,0.0,0.0,0.0,0.0,0.0
51099217941_143488e656_o,without_fire_light,0,138.1955108642578,41.21400451660156,236.0,7.0,208.0,1230.7880859375,192.0811004638672,84.68395233154297,190.671142578125,0.0,0.07521524234693877,18.0,3653.0,0.07280373086734694,54.83677291870117,1193.27490234375,129.66358947753906,140.6722869873047,147.8906707763672,181.0,0.32190993428230286,-11.008708953857422,-18.227081298828125,-26.05733871459961,0.0007374043367346938,34.378379821777344,238.51351928710938,14.0,0.00025908801020408165
52357656897_dde5e5a66a_o,without_fire_light,0,72.38554382324219,54.808841705322266,193.0,4.0,173.0,2658.683837890625,172.7940673828125,5.699259281158447,165.5084991455078,0.0,0.0,0.0,0.0,0.0,29.884937286376953,434.7365417480469,65.76827239990234,73.8614501953125,82.22406768798828,169.0,0.30677974224090576,-8.093172073364258,-16.455795288085938,-20.822843551635742,0.0,0.0,0.0,0.0,0.0
52358616216_ec885ff145_o,without_fire_light,0,139.6747283935547,46.13920593261719,254.0,2.0,216.0,1034.85791015625,207.63182067871094,94.57530975341797,204.4954071044922,3.0,0.12318638392857142,149.0,3583.0,0.07140864158163265,87.24153900146484,1503.5740966796875,132.75668334960938,142.4566650390625,143.49954223632812,218.0,0.31307998299598694,-9.699995994567871,-10.742865562438965,-18.83364486694336,0.01167889030612245,40.436859130859375,242.39932250976562,85.0,0.002650669642857143
52358931719_b6fbcc77f2_o,without_fire_light,0,115.8701171875,59.429649353027344,250.0,0.0,214.0,2044.1231689453125,193.53135681152344,46.747161865234375,188.9752960205078,0.0,0.1258968431122449,208.0,2113.0,0.042111766581632654,85.80158996582031,2876.124267578125,103.45842742919922,122.42596435546875,114.66858673095703,222.0,0.29878976941108704,-18.9675350189209,-11.210160255432129,-29.356565475463867,0.0017338966836734694,33.95402145385742,233.74713134765625,30.0,0.0005580357142857143
52359026765_4a4ba189c8_o,without_fire_light,0,93.1415023803711,66.01067352294922,253.0,1.0,238.0,3003.635009765625,227.66464233398438,36.001976013183594,216.47491455078125,3.0,0.11411830357142858,10.0,5713.0,0.11385921556122448,96.45068359375,3108.5146484375,92.35610961914062,96.39401245117188,78.47050476074219,220.0,0.3499263823032379,-4.037906646728516,13.885602951049805,-10.173648834228516,0.0,0.0,0.0,0.0,0.0
52359041065_1566fd6ec1_o,without_fire_light,0,102.9013442993164,48.60751724243164,217.0,0.0,196.0,1593.1956787109375,199.00454711914062,48.827274322509766,181.646484375,0.0,0.03977997448979592,6.0,1990.0,0.03966039540816327,62.38284683227539,1173.01416015625,82.15768432617188,108.32569122314453,129.3763885498047,182.0,0.2721395194530487,-26.16800880432129,-47.218711853027344,-54.36166763305664,0.0,0.0,0.0,0.0,0.0
